url	comment	scores	type
https://www.youtube.com/watch?v=lAZobMyRy8o	I think Peter Dinklage could take him.	[0.01690768450498581, 0.6436833739280701, 0.3394089639186859]	Fitness
https://www.youtube.com/watch?v=lAZobMyRy8o	Most of the time the biggest guys are always teddy bears.	[0.15993225574493408, 0.5363208055496216, 0.30374690890312195]	Fitness
https://www.youtube.com/watch?v=lAZobMyRy8o	Thrones Reference Incoming.	[0.05001096799969673, 0.8861238956451416, 0.06386515498161316]	Fitness
https://www.youtube.com/watch?v=r4c3e3zZ8kU	Arnie: “I don’t do it always with clean hands.” Corona virus: “Allow me to introduce myself...”	[0.26576337218284607, 0.6804485321044922, 0.05378807336091995]	Fitness
https://www.youtube.com/watch?v=r4c3e3zZ8kU	“Milk is for babies” First ingredient: Almond milk 🥛	[0.06962987780570984, 0.6923030018806458, 0.23806710541248322]	Fitness
https://www.youtube.com/watch?v=r4c3e3zZ8kU	Arnold should share his steroid cycle also, that would be more effective	[0.023726996034383774, 0.6943760514259338, 0.28189682960510254]	Fitness
https://www.youtube.com/watch?v=Z88o0dmhh7Q	They should show their meal plan also	[0.04579409956932068, 0.8834072351455688, 0.07079865038394928]	Fitness
https://www.youtube.com/watch?v=Z88o0dmhh7Q	Can you imagine had he done this while playing MLB	[0.13751928508281708, 0.8125789761543274, 0.04990168660879135]	Fitness
https://www.youtube.com/watch?v=XeEIoGMldyc	What if you go into a sauna before you train, would that help?	[0.037470344454050064, 0.9153617024421692, 0.04716789349913597]	Fitness
https://www.youtube.com/watch?v=XeEIoGMldyc	how flexible is moderately flexible???	[0.07794256508350372, 0.8474345803260803, 0.07462292164564133]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Lesson learned: Proper sleep is necessary to grow muscles fast.	[0.042040493339300156, 0.6646606922149658, 0.29329878091812134]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	So my muscles grew. But how do I make them more defined.	[0.018598541617393494, 0.5860171318054199, 0.39538440108299255]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	What Makes Muscles Grow? (Transcrição) Muscles. We have over 600 of them. They make up between 1/3 and 1/2 of our body weight, and along with connective tissue, they bind us together, hold us up, and help us move. And whether or not body building is your hobby, muscles need your constant attention because the way you treat them on a daily basis determines whether they will wither or grow. Say you’re standing in front of a door, ready to pull it open. Your brain and muscles are perfectly poised to help you achieve this goal. First, your brain sends a signal to motor neurons inside your arm. When they receive this message, they fire, causing muscles to contract and relax, which pull on the bones in your arm and generate the needed movement. The bigger the challenge becomes, the bigger the brain’s signal grows, and the more motor units it rallies to help you achieve your task. But what if the door is made of solid iron? At this point, your arm muscles alone won’t be able to generate enough tension to pull it open, so your brain appeals to other muscles for help. You plant your feet, tighten your belly, and tense your back, generating enough force to yank it open. Your nervous system has just leveraged the resources you already have, other muscles, to meet the demand. While all this is happening, your muscle fibers undergo another kind of cellular change. As you expose them to stress, they experience microscopic damage, which, in this context, is a good thing. In response, the injured cells release inflammatory molecules called cytokines that activate the immune system to repair the injury. This is when the muscle-building magic happens. The greater the damage to the muscle tissue, the more your body will need to repair itself. The resulting cycle of damage and repair eventually makes muscles bigger and stronger as they adapt to progressively greater demands. Since our bodies have already adapted to most everyday activities, those generally don’t produce enough stress to stimulate new muscle growth. So, to build new muscle, a process called hypertrophy, our cells need to be exposed to higher workloads than they are used to. In fact, if you don’t continuously expose your muscles to some resistance, they will shrink, a process known as muscular atrophy. In contrast, exposing the muscle to a high-degree of tension, especially while the muscle is lengthening, also called an eccentric contraction, generates effective conditions for new growth. However, muscles rely on more than just activity to grow. Without proper nutrition, hormones, and rest, your body would never be able to repair damaged muscle fibers. Protein in our diet preserves muscle mass by providing the building blocks for new tissue in the form of amino acids. Adequate protein intake, along with naturally occurring hormones, like insulin-like growth factor and testosterone, help shift the body into a state where tissue is repaired and grown. This vital repair process mainly occurs when we’re resting, especially at night while sleeping. Gender and age affect this repair mechanism, which is why young men with more testosterone have a leg up in the muscle building game. Genetic factors also play a role in one’s ability to grow muscle. Some people have more robust immune reactions to muscle damage, and are better able to repair and replace damaged muscle fibers, increasing their muscle-building potential. The body responds to the demands you place on it. If you tear your muscles up, eat right, rest and repeat, you’ll create the conditions to make your muscles as big and strong as possible. It is with muscles as it is with life: Meaningful growth requires challenge and stress.	[0.1855936348438263, 0.6535534858703613, 0.16085290908813477]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	TED : What makes muscles grow? Me : *_TESTOSTERONE_*	[0.0430741012096405, 0.8074820041656494, 0.14944389462471008]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	0:23 did I just hear Doomguy taking a missle to the face lol?	[0.18706630170345306, 0.7436273694038391, 0.06930629909038544]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	*Do you even trigger strong immune reactions in your muscles, bro?*	[0.40782737731933594, 0.556804358959198, 0.03536823019385338]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	So no pain no gain?	[0.2216268926858902, 0.7324784398078918, 0.04589465633034706]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	What is leg day ?	[0.07131852209568024, 0.8740319609642029, 0.054649561643600464]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	I want stronger, more compact and efficient muscles. Not bigger :/	[0.18364275991916656, 0.5168572664260864, 0.2995000183582306]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Isn't there a way to generate microscopic damages on a more comfortable way than going to gym?	[0.18284259736537933, 0.6825979948043823, 0.13455943763256073]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Eat Clen. Tren hard. Test your limits. DBOLish your goals. GHet huge. Keep husSLIN. Winny it all. Anavar give up.	[0.11823165416717529, 0.6527223587036133, 0.22904595732688904]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	is there a reason to grow the muscles beyond every day's demand to which they are already adapted?	[0.04461877420544624, 0.8938630819320679, 0.061518266797065735]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	every single video on building muscle on YouTube put into one simple one	[0.015686139464378357, 0.5662722587585449, 0.4180416762828827]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Is it sad that I recognized Doom Guy's grunt at 00:22 ?	[0.38494253158569336, 0.5563053488731384, 0.05875207483768463]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	my left arm is more muscular than my right, is this normal?	[0.03636010363698006, 0.6029567718505859, 0.3606832027435303]	Fitness
https://www.youtube.com/watch?v=YImqb-g0pfo	Video starts at 0:50	[0.04311138764023781, 0.8707752823829651, 0.08611337840557098]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	I m 15 years ist that okey?	[0.2080615609884262, 0.7484796643257141, 0.04345870390534401]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	1. Only using machines (height, unnatural movement, no strength stabilizing) 2. Too many isolation exercises (compound movements = more muscles in less time, max weight increased) 3. Only using light weights (push your limits for more gains) 4. Not drinking water (combat against dehydration) 5. Not asking for help (allow others to motivate and help)	[0.36759576201438904, 0.5463926196098328, 0.0860116258263588]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	How to gain weight please	[0.2175959199666977, 0.734112560749054, 0.048291560262441635]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	What can you swap the cable machines with	[0.09580038487911224, 0.8624246120452881, 0.041774868965148926]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	Does anybody know what the thing was at 0:28	[0.07905309647321701, 0.8812097311019897, 0.039737023413181305]	Fitness
https://www.youtube.com/watch?v=t1RzOeVtroY	"This video should be named ""Buckely's kick and eveything else"""	[0.1985558122396469, 0.6985406279563904, 0.1029035672545433]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Can't believe they don't have O'Malley's KO from the same night as Garbrandts... It was the better of the two on the night IMO	[0.1430070698261261, 0.5410754680633545, 0.315917432308197]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	They’re missing the one where holland KOed buckley.	[0.301927775144577, 0.6582433581352234, 0.03982887417078018]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	1:48 I'm innocent, officer	[0.12388774752616882, 0.6195899248123169, 0.2565223276615143]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Obviously Buckley	[0.18974724411964417, 0.6869919300079346, 0.12326093763113022]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	Why is Kevin Holland’s KO in the beginning and the end? I guess he wins KO of the year?	[0.10296231508255005, 0.7601568698883057, 0.13688087463378906]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	O’Malley vs Wineland? I wouldn’t have voted for it but it should still be a nominee	[0.09961697459220886, 0.699176549911499, 0.20120646059513092]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	It too earlier i think why he retired	[0.1450028419494629, 0.820818305015564, 0.03417878597974777]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	I wish I knew what he was saying in the end	[0.37851661443710327, 0.5744650959968567, 0.0470183826982975]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Why did he retire?	[0.39914870262145996, 0.5818538665771484, 0.01899736560881138]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Bnyakan gaya	[0.2245214730501175, 0.6299915313720703, 0.14548702538013458]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Why 30-0, why not 32-0 ? Khabib should fight GSP, Olivera, Tony. Numbers don't make history, legacy does. 🔥🏆	[0.17610004544258118, 0.6736983060836792, 0.15020161867141724]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	can someone tell me: are all his team Russian?	[0.2348027378320694, 0.7473582029342651, 0.01783905178308487]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	"""Be close with your parents. Cause you never know what's gonna happen tommorow"""	[0.11367711424827576, 0.7593819499015808, 0.1269410401582718]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Allhamdullellah Allhamdullellah Allhamdullellah !!!	[0.05816896632313728, 0.6336299777030945, 0.3082010746002197]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	Khabib's fans are not only muslims. They are from every nation's religious in the world. Even Coner's and Tony's fans turn to be khabib's fans.	[0.1111765056848526, 0.7979189157485962, 0.09090462327003479]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	За 2 дня 18 милион просмотр вот это легенда UFC 29 0	[0.13316936790943146, 0.8316045999526978, 0.03522605821490288]	SPORTS
https://www.youtube.com/watch?v=05HuTGeF5AA	He's a different breed.	[0.34331804513931274, 0.5938225388526917, 0.06285935640335083]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	0:30 whose kids are these?	[0.14967221021652222, 0.8264166712760925, 0.023911047726869583]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	Shaq by his own admission last saw Kobe when he dropped 60 that was 4 years ago you were that busy? Is that your idea of staying in touch? Kobe's parents weren't dismissed they were in attendance whatever the problems were between Kobe and his parents well documented It wasn't about them remember they sold his stuff	[0.2685016691684723, 0.6760833263397217, 0.05541498586535454]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	2+24 = 26 1/26/20	[0.03642091527581215, 0.900607705116272, 0.06297139078378677]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	Shaq: “There’s no I in team.” Kobe: “I know. But there’s an M.E in that motherf——r”. 😂😂😂	[0.4060070514678955, 0.5128605961799622, 0.08113235235214233]	SPORTS
https://www.youtube.com/watch?v=2fqYgNR6174	3: 45 there is a me lol	[0.017171993851661682, 0.5421828627586365, 0.4406450688838959]	SPORTS
https://www.youtube.com/watch?v=DX2gun7KRfQ	0:28 GAWD MIESHA IS BAAAAAAD	[0.2656516134738922, 0.5462930798530579, 0.18805518746376038]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	"Sure Usman, Diaz, McGregor are pretty ""tough"", but rest assured none of them stand a CHANCE against ANYONE in the comments..."	[0.3717952072620392, 0.5424045920372009, 0.08580013364553452]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	4:39 when your controllor disconnects at 5hp	[0.18393616378307343, 0.7798622846603394, 0.036201540380716324]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	“Imagine if he gets a full training camp.” -Every masvidal fan	[0.32830289006233215, 0.6012143492698669, 0.07048285752534866]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Usman’s has to be the most impressive considering who he did it against. I bet if you told anyone leading up to the fight that he would knockout a ko artist like Masvidal, they wouldn’t believe you.	[0.09542783349752426, 0.5040345788002014, 0.4005376398563385]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Usman's fist literally caused it to rain inside the octagon...SHEESH 👀😈🔥	[0.04769321531057358, 0.547095775604248, 0.405210942029953]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	Ummmm, what about Dustin vs Connor?	[0.07871163636445999, 0.8943418860435486, 0.026946429163217545]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	lol @ Dustin KOing Conor not being on this list, UFC playing massive favorite	[0.02823307178914547, 0.6751644015312195, 0.2966025471687317]	SPORTS
https://www.youtube.com/watch?v=4d0NNKTkk3E	I looked at Usman's record on Wikipedia I think and it said KO(punch) when it was clearly multiple punches that put Masvidal out.	[0.1366550624370575, 0.81684410572052, 0.04650076851248741]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	I started my cricket journey after I see msd... Nxt year I'll play for my state as wk batsman	[0.013156897388398647, 0.8928424715995789, 0.09400060772895813]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Teacher : who is dhoni Students : dhoni is heart of 132 crore indians Teacher : 10/10	[0.06657033413648605, 0.8175491690635681, 0.11588051170110703]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	Pimentones Emilio vamos a p एम एस धोनी से मेरा सपना पूरा हो जाएगा	[0.12256614863872528, 0.8442422151565552, 0.033191561698913574]	SPORTS
https://www.youtube.com/watch?v=b4OH3vBANa4	When dhoni played for India i watched each n every match of India.. now dhoni is not there I don’t even watch t20 of India but just check the result of matches.. Dhoni sir❤️	[0.2960423231124878, 0.5296218395233154, 0.17433582246303558]	SPORTS
https://www.youtube.com/watch?v=vog7n-Wcb5k	Last player of the old srilankan of the early to mid 2000s.	[0.04486433416604996, 0.919946014881134, 0.03518974408507347]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	Who's watching after his ipl retirement	[0.04216829314827919, 0.9080308675765991, 0.04980093613266945]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	0:45 he exactly emulated that iconic pose.	[0.014082946814596653, 0.5743311643600464, 0.4115857481956482]	SPORTS
https://www.youtube.com/watch?v=dwYs7ss8ywY	I miss you sir	[0.2678969204425812, 0.5912446975708008, 0.14085842669010162]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	Vo toh Watson mar nhi rha tha ...nhi toh Wahab ka last match hota yeh	[0.08283796161413193, 0.8597916960716248, 0.057370372116565704]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	shorturl.ca/kisscamjtlft Essendo solo una parte del quadro generale, replicato da fonti straniere, la ricerca moderna e dedicata all'anatema socialdemocratico. Il punto di vista opposto implica che i partecipanti diretti al progresso tecnologico ci chiamino a nuove conquiste, di cui, a loro volta, bisogna rendere conto. Il punto di vista opposto implica che cercando di soppiantare la produzione tradizionale, la nanotecnologia non e altro che la quintessenza della vittoria del marketing sulla ragione e dovrebbe essere distribuita in modo associativo tra i settori. E difficile dire perche le azioni dei rappresentanti dell'opposizione siano distribuite in modo associativo nei settori.. Para o mundo moderno, a coesao de uma equipe de profissionais desempenha um papel decisivo em um sistema de formacao de pessoal que atenda as necessidades urgentes. No entanto, nao se deve esquecer que o inicio do trabalho cotidiano de formacao de cargos, em sua visao classica, permite a introducao de um repensar da politica economica externa.As tecnologias modernas atingiram tal nivel que, diluido com uma boa dose de empatia, o pensamento racional cria as pre-condicoes para repensar as politicas economicas externas. Como se costuma acreditar, algumas caracteristicas da politica interna nada mais sao do que a quintessencia da vitoria do marketing sobre a razao e devem ser descritas com o maximo de detalhes possivel.	[0.1253427416086197, 0.8244245052337646, 0.05023273453116417]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	"5 years from then and pakistan still hasn't improved their fielding yet. That's why they say ""Catches wins matches"". You have to complement your bowlers. Only if Maxwell's & Watson's catch would have been taken😔"	[0.43876728415489197, 0.5055984854698181, 0.055634234100580215]	SPORTS
https://www.youtube.com/watch?v=dw2epS5x0aA	That dropped catch of watson cost Pakistan to lost the match btw best spell I have ever seen in cwc	[0.31156018376350403, 0.5646090507507324, 0.12383081018924713]	SPORTS
https://www.youtube.com/watch?v=lhUnZtZbIpk	The red dress would have been cool if she could actually walk in it. Whats the point of making it so heavy?	[0.12974430620670319, 0.5393683314323425, 0.3308873474597931]	FASHION & BEAUTY
https://www.youtube.com/watch?v=lhUnZtZbIpk	whats the song called?	[0.06730207055807114, 0.8701198101043701, 0.06257826834917068]	FASHION & BEAUTY
https://www.youtube.com/watch?v=7CkRsMmrUcI	who is that guy?	[0.20616060495376587, 0.7460995316505432, 0.047739893198013306]	FASHION & BEAUTY
https://www.youtube.com/watch?v=7CkRsMmrUcI	Anyone knows who the blonde girl in blue is? I think I've seen her already but I really can't remember	[0.18447890877723694, 0.7694972157478333, 0.046023912727832794]	FASHION & BEAUTY
https://www.youtube.com/watch?v=yQK2pvmulYM	Какая же она страшная! А она точно человек?	[0.13991717994213104, 0.8153799176216125, 0.04470299929380417]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	Палки несграбные, двигаться совершенно не умеют((	[0.2682587206363678, 0.7009661793708801, 0.030775124207139015]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	auuuuuuuuuuuuuuuu	[0.2237529754638672, 0.5071421265602112, 0.2691050171852112]	FASHION & BEAUTY
https://www.youtube.com/watch?v=p3QUk6OU1jU	girl fiasion buitiful	[0.10543283075094223, 0.7337996959686279, 0.1607673615217209]	FASHION & BEAUTY
https://www.youtube.com/watch?v=PEUuSm7gHHk	Lesson for bangladesh : Don't celebrate too early 😂😂😂	[0.2140422910451889, 0.5719491839408875, 0.21400846540927887]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	এই বাল দেন কেন ইন্ডিয়ার হারা কোনো ভিডিও তো দেন না আপনারা ইন্ডিয়ান ক্রিকেট বোর্ডের গোলাম ।	[0.165195494890213, 0.7654219269752502, 0.06938251852989197]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	to india? pakistan abbu ki sath harke maaja aya?	[0.15695691108703613, 0.8148736953735352, 0.028169412165880203]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	0:16 Yuvraj be like, aaj mere papa bht dukhi honge 😂	[0.06379664689302444, 0.8277646899223328, 0.10843872278928757]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	By the way Dhoni can out both the batsman 😂😂	[0.03854714706540108, 0.7376285195350647, 0.22382424771785736]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Dhoni be like : Are wah dimag lagana hai tho Dream 11 pe lagana 😂	[0.08236246556043625, 0.8498767614364624, 0.06776084005832672]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	India is faltu team	[0.13810986280441284, 0.7918606400489807, 0.07002951204776764]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	It's not your first time here Isn't it?	[0.0947360098361969, 0.7288187742233276, 0.17644526064395905]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Bangladesh tried to finish like Dhoni but eventually they are finished by Dhoni 🤣😂😆	[0.30771034955978394, 0.612683892250061, 0.07960580289363861]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	Lol virat is shouting like he did all the job😂	[0.18308985233306885, 0.5888398289680481, 0.22807031869888306]	SPORTS
https://www.youtube.com/watch?v=PEUuSm7gHHk	He is not out because the ball is in the another hand of MS Dhoni.	[0.03614690527319908, 0.881425142288208, 0.0824279636144638]	SPORTS
https://www.youtube.com/watch?v=ltTpu60Q6XE	1:34 ,could some one tell me the name of this model covered with red tape?	[0.3050316274166107, 0.6736451983451843, 0.02132323756814003]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	ان لم تستطع الاحه ف التعبير فتأتي ورائها الشخره في طوابير يا ولاد الكافره	[0.22867947816848755, 0.7366736531257629, 0.03464692085981369]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	back to stone age..😂😂	[0.39919036626815796, 0.5303937792778015, 0.0704159066081047]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	Are you for real? And this isnt restricted?	[0.27895426750183105, 0.6766849756240845, 0.04436066001653671]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	1:44 that blonde...	[0.07536647468805313, 0.850642740726471, 0.07399075478315353]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	مافهمتش لابسين ولا عريانين ههههههها	[0.24070551991462708, 0.7213662266731262, 0.037928272038698196]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	دا عار	[0.1820712834596634, 0.7777024507522583, 0.04022633284330368]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	так вроде всё нормально, только на пизде не ровно наклеено	[0.11808161437511444, 0.8369197845458984, 0.044998519122600555]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	Innah lillah wainnah ilahi rajiuni msiba si lazima ufiwe hata huu pia ni msiba, haya zimeondoka kabisa Allah atunusuri sisi na vizazi vyetu amiin	[0.12069091200828552, 0.8328074812889099, 0.04650149121880531]	FASHION & BEAUTY
https://www.youtube.com/watch?v=ltTpu60Q6XE	عههه شنو هاذ ياخرا	[0.1812867373228073, 0.7820351719856262, 0.036678120493888855]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	ههههههههههههههههههههههههههههههه بطني وش ذا؟😂	[0.20633532106876373, 0.710069477558136, 0.08359520882368088]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	خههخهههه ياخويا ياخويا على لكوليطات	[0.2477301061153412, 0.7126726508140564, 0.039597298949956894]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	It's 4019 March 4.human don't need cloth now.they r at the peak of their civilization.	[0.1295231133699417, 0.5405669212341309, 0.3299099802970886]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	المغاربة عارف بلي كاينين هنا بنو ليك 🇲🇦😂😂😂😂😂😂😂	[0.2521122097969055, 0.6767222285270691, 0.0711655467748642]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	وووووووو عربي	[0.16885079443454742, 0.7875391840934753, 0.04361000284552574]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Фуу капец не когда такое бы не одела это просто пипец слов нет! Сразу бы голыми вышли бы и все!!	[0.10757840424776077, 0.8092254996299744, 0.08319609612226486]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Y a que hora desfilan las mujeres.	[0.20522771775722504, 0.7456870675086975, 0.04908517003059387]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	هههههههه كلهم استغفر الله العظيم لعد شعدكم طابين. ..اكو عراقي بالتعليق منو ويايه خلي بصمة بالتعليق واطلع. .رحمه لوالديكم	[0.1925237476825714, 0.7611086368560791, 0.0463675893843174]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	شوفو هاي الاسويده ام كفشه الله يلعنجن كولو امين	[0.22273099422454834, 0.7409952282905579, 0.03627369925379753]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	شو الفضيحة هاي لعنة الله عليهم	[0.24520741403102875, 0.7198812365531921, 0.03491140156984329]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	🙏Girls plz save body🙏	[0.13402046263217926, 0.6772804856300354, 0.18869908154010773]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	2020 nin modasi da ful Çıplaklık olcak galiba😂	[0.1729135364294052, 0.7666647434234619, 0.060421787202358246]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Allah size akıl fikir versin inşallah daha fazla geç olmadan doğru yolu bulursunuz	[0.1549035757780075, 0.7970531582832336, 0.04804334416985512]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	На этих красивых писька-попках всё равно что надето))	[0.13860942423343658, 0.8194894194602966, 0.041901130229234695]	FASHION & BEAUTY
https://www.youtube.com/watch?v=A04yr-mqAE0	Nothing but nudeness in the name of fashion....	[0.36121150851249695, 0.5662758350372314, 0.0725126788020134]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	Весёленько и задорно. Классно!!!	[0.2011374980211258, 0.7269591093063354, 0.0719035193324089]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	"I didn't know just how ""into fashion"" i was until now."	[0.2222050428390503, 0.6670262217521667, 0.11076873540878296]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	The first 2 girls walked funny	[0.0604337714612484, 0.7709822654724121, 0.168583944439888]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	можно ослепнуть от блика солнечных зайчиков и оглохнуть от крика - мама!!! миллионов - в яичках	[0.12196021527051926, 0.822551965713501, 0.05548781901597977]	FASHION & BEAUTY
https://www.youtube.com/watch?v=OMKb0p4HZPs	Camera man not professional??? 😈	[0.3939487934112549, 0.5316965579986572, 0.07435458898544312]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	0:00 is that kyile jenner	[0.07103058695793152, 0.8548364639282227, 0.07413294166326523]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	Toda são perfeitas motor falando com você que tá sem arrumada perdendo de tudo apresentação sentar-se na apresentados pelos arrumando no palco em delfino filmada você está me falava	[0.09507589787244797, 0.8589648008346558, 0.04595930501818657]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	teacher : how to save earth resource for clothes im : show thiz video :v	[0.062491655349731445, 0.7944987416267395, 0.14300964772701263]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	6:12 Killer Buttt	[0.14511926472187042, 0.8061042428016663, 0.04877639561891556]	FASHION & BEAUTY
https://www.youtube.com/watch?v=Hyfc_MLpkRw	Did they use Electrical Tape, Moisture Resistant Tape, or Edible Tape?	[0.10070979595184326, 0.8764548897743225, 0.022835226729512215]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	Does it work also for overweight people?	[0.10301391035318375, 0.8426622152328491, 0.05432383343577385]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	Reminder: • high waisted •darker colors (maybe a few light 🥲) •long zipper(stay away from short ones) •small pockets not too far nor close from middle and not low •don’t throw in dryer,hang dry them •check to see if fit perfectly around your neck to see if they fit :)))	[0.07521498948335648, 0.650930643081665, 0.27385446429252625]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	2:26 we all gangsta till the jeans start walking	[0.12493164837360382, 0.7547023892402649, 0.12036602199077606]	FASHION & BEAUTY
